,company_name,company_registration_number,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
319,"Max Myanmar Co., Group.",nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,5000000.0,5000000.0,5349200.0,-349200.0,5000000.0,0.0,nan
320,"Max Myanmar Co., Group.",nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
321,"Max Myanmar Co., Group.",nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
322,"Max Myanmar Co., Group.",nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
323,"Max Myanmar Co., Group.",nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
324,"Max Myanmar Co., Group.",nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
325,"Max Myanmar Co., Group.",nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
326,"Max Myanmar Co., Group.",nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
327,"Max Myanmar Co., Group.",nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
328,"Max Myanmar Co., Group.",nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
329,"Max Myanmar Co., Group.",nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
330,MOGE,nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
331,MOGE,nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,2433323859.3699903,-2433323859.3699903,0.0,0.0,nan
332,MOGE,nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,4700608410.050009,-4700608410.05001,0.0,0.0,nan
333,MOGE,nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
334,MOGE,nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
335,MOGE,nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,4650.0,0.0,4650.0,0.0,0.0,0.0,4650.0,G. Immaterial Difference <MMK 5 Million
336,MOGE,nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
337,MOGE,nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
338,MOGE,nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
339,MOGE,nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
340,MOGE,nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
341,MOGE,nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
342,MOGE,nan,Royalties,Department of Mines (DOM),,MMK,102000.0,0.0,102000.0,102000.0,0.0,102000.0,0.0,nan
343,MOGE,nan,Dead Rent Fees,Department of Mines (DOM),,MMK,1479600.0,0.0,1479600.0,1479600.0,0.0,1479600.0,0.0,nan
344,MOGE,nan,License Fees,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
345,MOGE,nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
346,MOGE,nan,Land Rental Fee,Forest Department ,,MMK,93000.0,0.0,93000.0,93000.0,0.0,93000.0,0.0,nan
347,MOGE,nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
348,MOGE,nan,Production Split,Mining Enterprise (1) ,,MMK,1499400.0,0.0,1499400.0,1499400.0,0.0,1499400.0,0.0,nan
349,MOGE,nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
350,MOGE,nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
351,MOGE,nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
352,MOGE,nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
353,MOGE,nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
354,MOGE,nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
355,MOGE,nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
356,MOGE,nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
357,MOGE,nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
358,MOGE,nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
359,MOGE,nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
360,Myanmar Economic Corporation,nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
361,Myanmar Economic Corporation,nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,22446080.0,0.0,22446080.0,-22446080.0,B. Unreconciled due to the tax not reported and supported documents by participating entity 
362,Myanmar Economic Corporation,nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,38532440.0,0.0,38532440.0,-38532440.0,B. Unreconciled due to the tax not reported and supported documents by participating entity 
363,Myanmar Economic Corporation,nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
364,Myanmar Economic Corporation,nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,3000000000.0,3000000000.0,3000000000.0,0.0,3000000000.0,0.0,nan
365,Myanmar Economic Corporation,nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,24061346.47,7106973148.04,7131034494.51,6043492381.0,0.0,6043492381.0,1087542113.5100002,A. Unreconciled due to cut-off  by either the participating entity or government agency. 
366,Myanmar Economic Corporation,nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
367,Myanmar Economic Corporation,nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
368,Myanmar Economic Corporation,nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,697566921.69,697566921.69,697566922.0,0.0,697566922.0,-0.309999942779541,nan
369,Myanmar Economic Corporation,nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
370,Myanmar Economic Corporation,nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
371,Myanmar Economic Corporation,nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
372,Myanmar Economic Corporation,nan,Royalties,Department of Mines (DOM),,MMK,42618792.0,-6220575.0,36398217.0,48780721.0,0.0,48780721.0,-12382504.0,B. Unreconciled due to the tax not reported and supported documents by participating entity 
373,Myanmar Economic Corporation,nan,Dead Rent Fees,Department of Mines (DOM),,MMK,4855200.0,0.0,4855200.0,71416800.0,0.0,71416800.0,-66561600.0,B. Unreconciled due to the tax not reported and supported documents by participating entity 
374,Myanmar Economic Corporation,nan,License Fees,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
375,Myanmar Economic Corporation,nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
376,Myanmar Economic Corporation,nan,Land Rental Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
377,Myanmar Economic Corporation,nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
378,Myanmar Economic Corporation,nan,Production Split,Mining Enterprise (1) ,,MMK,379813379.0,0.0,379813379.0,473137061.0,0.0,473137061.0,-93323682.0,B. Unreconciled due to the tax not reported and supported documents by participating entity 
379,Myanmar Economic Corporation,nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
380,Myanmar Economic Corporation,nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
381,Myanmar Economic Corporation,nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
382,Myanmar Economic Corporation,nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
383,Myanmar Economic Corporation,nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
384,Myanmar Economic Corporation,nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
385,Myanmar Economic Corporation,nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
386,Myanmar Economic Corporation,nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
387,Myanmar Economic Corporation,nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
388,Myanmar Economic Corporation,nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
389,Myanmar Economic Corporation,nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
390,Myanmar Golden PointFamily,nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
391,Myanmar Golden PointFamily,nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,39624890.0,39624890.0,39624890.0,0.0,39624890.0,0.0,nan
392,Myanmar Golden PointFamily,nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,68022730.0,68022730.0,68022730.0,0.0,68022730.0,0.0,nan
393,Myanmar Golden PointFamily,nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
394,Myanmar Golden PointFamily,nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,42770357.0,0.0,42770357.0,42770357.0,0.0,42770357.0,0.0,nan
395,Myanmar Golden PointFamily,nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,58568105.0,-224175.0,58343930.0,49393930.0,8950000.0,58343930.0,0.0,nan
396,Myanmar Golden PointFamily,nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
397,Myanmar Golden PointFamily,nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
398,Myanmar Golden PointFamily,nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
399,Myanmar Golden PointFamily,nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
400,Myanmar Golden PointFamily,nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
401,Myanmar Golden PointFamily,nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
402,Myanmar Golden PointFamily,nan,Royalties,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
403,Myanmar Golden PointFamily,nan,Dead Rent Fees,Department of Mines (DOM),,MMK,1873691.0,-4000.0,1869691.0,1869691.0,0.0,1869691.0,0.0,nan
404,Myanmar Golden PointFamily,nan,License Fees,Department of Mines (DOM),,MMK,0.0,4000.0,4000.0,4000.0,0.0,4000.0,0.0,nan
405,Myanmar Golden PointFamily,nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
406,Myanmar Golden PointFamily,nan,Land Rental Fee,Forest Department ,,MMK,7000000.0,0.0,7000000.0,7000000.0,0.0,7000000.0,0.0,nan
407,Myanmar Golden PointFamily,nan,Environmental/Plantation Fee,Forest Department ,,MMK,300000.0,-300000.0,0.0,0.0,0.0,0.0,0.0,nan
408,Myanmar Golden PointFamily,nan,Production Split,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
409,Myanmar Golden PointFamily,nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
410,Myanmar Golden PointFamily,nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
411,Myanmar Golden PointFamily,nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
412,Myanmar Golden PointFamily,nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
413,Myanmar Golden PointFamily,nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
414,Myanmar Golden PointFamily,nan,Application Fees,Mining Enterprise (2),,MMK,6000000.0,0.0,6000000.0,6000000.0,0.0,6000000.0,0.0,nan
415,Myanmar Golden PointFamily,nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,10200000.0,10200000.0,10200000.0,0.0,10200000.0,0.0,nan
416,Myanmar Golden PointFamily,nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
417,Myanmar Golden PointFamily,nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
418,Myanmar Golden PointFamily,nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
419,Myanmar Golden PointFamily,nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
420,"Myanmar Economic Holding Ltd.,",nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
421,"Myanmar Economic Holding Ltd.,",nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,229950049.6499999,0.0,229950049.6499999,-229950049.6499999,B. Unreconciled due to the tax not reported and supported documents by participating entity 
422,"Myanmar Economic Holding Ltd.,",nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,722970977.8900003,0.0,722970977.8900003,-722970977.8900003,B. Unreconciled due to the tax not reported and supported documents by participating entity 
423,"Myanmar Economic Holding Ltd.,",nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
424,"Myanmar Economic Holding Ltd.,",nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,2844783748.08,-2444654744.08,400129004.0,400129004.0,0.0,400129004.0,0.0,nan
425,"Myanmar Economic Holding Ltd.,",nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,1024373549.0,3543117436.0,4567490985.0,4567490985.0,0.0,4567490985.0,0.0,nan
426,"Myanmar Economic Holding Ltd.,",nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
427,"Myanmar Economic Holding Ltd.,",nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,3542149.0,3542149.0,3542149.0,0.0,3542149.0,0.0,nan
428,"Myanmar Economic Holding Ltd.,",nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,3492440.0,1374757814.82,1378250254.82,1521265273.0,-143015018.18,1378250254.82,0.0,nan
429,"Myanmar Economic Holding Ltd.,",nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,8568600.0,8568600.0,17137200.0,-8568600.0,8568600.0,0.0,nan
430,"Myanmar Economic Holding Ltd.,",nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,1810194450.0,1810194450.0,1810194450.0,0.0,1810194450.0,0.0,nan
431,"Myanmar Economic Holding Ltd.,",nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
432,"Myanmar Economic Holding Ltd.,",nan,Royalties,Department of Mines (DOM),,MMK,0.0,72715736.0,72715736.0,44875896.0,0.0,44875896.0,27839840.0,C. Unreconciled due to the tax not reported and supported documents by government agency 
433,"Myanmar Economic Holding Ltd.,",nan,Dead Rent Fees,Department of Mines (DOM),,MMK,4995600.0,11980121.0,16975721.0,18432721.0,0.0,18432721.0,-1457000.0,B. Unreconciled due to the tax not reported and supported documents by participating entity 
434,"Myanmar Economic Holding Ltd.,",nan,License Fees,Department of Mines (DOM),,MMK,0.0,3000.0,3000.0,5000.0,0.0,5000.0,-2000.0,B. Unreconciled due to the tax not reported and supported documents by participating entity 
435,"Myanmar Economic Holding Ltd.,",nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
436,"Myanmar Economic Holding Ltd.,",nan,Land Rental Fee,Forest Department ,,MMK,0.0,0.0,0.0,72854990.8,0.0,72854990.8,-72854990.8,B. Unreconciled due to the tax not reported and supported documents by participating entity 
437,"Myanmar Economic Holding Ltd.,",nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
438,"Myanmar Economic Holding Ltd.,",nan,Production Split,Mining Enterprise (1) ,,MMK,0.0,429954296.0,429954296.0,429954296.0,0.0,429954296.0,0.0,nan
439,"Myanmar Economic Holding Ltd.,",nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
440,"Myanmar Economic Holding Ltd.,",nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
441,"Myanmar Economic Holding Ltd.,",nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
442,"Myanmar Economic Holding Ltd.,",nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
443,"Myanmar Economic Holding Ltd.,",nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
444,"Myanmar Economic Holding Ltd.,",nan,Application Fees,Mining Enterprise (2),,MMK,0.0,4500000.0,4500000.0,0.0,4500000.0,4500000.0,0.0,nan
445,"Myanmar Economic Holding Ltd.,",nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
446,"Myanmar Economic Holding Ltd.,",nan,Social Security Board Contribution,Ministry of Labour ,,MMK,8478400.0,0.0,8478400.0,0.0,0.0,0.0,8478400.0,nan
447,"Myanmar Economic Holding Ltd.,",nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
448,"Myanmar Economic Holding Ltd.,",nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
449,"Myanmar Economic Holding Ltd.,",nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,49183100.0,0.0,49183100.0,0.0,0.0,0.0,49183100.0,nan
450,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
451,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Custom Duties ,Customs Department (CD) ,,MMK,287376820.0,-210661343.38,76715476.62,75397915.61999997,0.0,75397915.61999997,1317561.0000000298,C. Unreconciled due to the tax not reported and supporting documents not provided by government agency 
452,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,523307445.0,-309272336.28999996,214035108.71000004,212160378.71000007,0.0,212160378.71000007,1874729.9999999702,C. Unreconciled due to the tax not reported and supporting documents not provided by government agency 
453,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
454,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
455,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
456,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,1288120.0,0.0,1288120.0,0.0,0.0,0.0,1288120.0,C. Unreconciled due to the tax not reported and supporting documents not provided by government agency 
457,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
458,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,307728657.38,0.0,307728657.38,0.0,0.0,0.0,307728657.38,C. Unreconciled due to the tax not reported and supporting documents not provided by government agency 
459,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
460,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
461,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,29366222.0,0.0,29366222.0,0.0,0.0,0.0,29366222.0,C. Unreconciled due to the tax not reported and supporting documents not provided by government agency 
462,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Royalties,Department of Mines (DOM),,MMK,0.0,0.0,0.0,1258941379.5,-1258941379.5,0.0,0.0,nan
463,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Dead Rent Fees,Department of Mines (DOM),,MMK,84517500.0,0.0,84517500.0,84517500.0,0.0,84517500.0,0.0,nan
464,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,License Fees,Department of Mines (DOM),,MMK,0.0,4000.0,4000.0,4000.0,0.0,4000.0,0.0,nan
465,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
466,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Land Rental Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
467,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
468,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Production Split,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
469,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
470,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
471,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
472,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
473,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
474,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
475,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
476,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
477,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
478,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,915948901.0,0.0,915948901.0,0.0,0.0,0.0,915948901.0,nan
479,"Myanmar Wanbo Copper Mining Co., Ltd.",nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
