,company_name,company_registration_number,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
0,Bashneft International B.V. (Myanmar Branch),396FC/2014-2015,Royalties,State Owned Enterprises (MOGE),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
266,MPRL E&P Pte Ltd. ( Yangon Branch ),177811262,Production Split (Profit Sharing),Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
267,MPRL E&P Pte Ltd. ( Yangon Branch ),177811262,Production Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
268,MPRL E&P Pte Ltd. ( Yangon Branch ),177811262,Commerciality Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
269,MPRL E&P Pte Ltd. ( Yangon Branch ),177811262,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
270,MPRL E&P Pte Ltd. ( Yangon Branch ),177811262,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
271,MPRL E&P Pte Ltd. ( Yangon Branch ),177811262,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
272,MPRL E&P Pte Ltd. ( Yangon Branch ),177811262,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
273,MPRL E&P Pte Ltd. ( Yangon Branch ),177811262,Training Fund Usage,CSR Beneficiaries,,MMK,860969228.04,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
274,MPRL E&P Pte Ltd. ( Yangon Branch ),177811262,Research and Development Fund (Usage),CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
275,"ONGC Videsh Ltd.,",66FC/2014-2015,Royalties,State Owned Enterprises (MOGE),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
276,"ONGC Videsh Ltd.,",66FC/2014-2015,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
277,"ONGC Videsh Ltd.,",66FC/2014-2015,Commercial Tax on Imported Capital Equipment,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
278,"ONGC Videsh Ltd.,",66FC/2014-2015,Commercial Tax on Imports on Raw Materials and Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
279,"ONGC Videsh Ltd.,",66FC/2014-2015,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
280,"ONGC Videsh Ltd.,",66FC/2014-2015,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,29345831.0,0.0,29345831.0,0.0,0.0,0.0,29345831.0,C. Unreconciled due to tax not reported and supporting documents not provided by government agency ; nan
281,"ONGC Videsh Ltd.,",66FC/2014-2015,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
282,"ONGC Videsh Ltd.,",66FC/2014-2015,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
283,"ONGC Videsh Ltd.,",66FC/2014-2015,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,3349154.5,0.0,3349154.5,0.0,0.0,0.0,3349154.5, G. Immaterial Difference less than MMK 5 Million ; nan
284,"ONGC Videsh Ltd.,",66FC/2014-2015,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,1405707.0,0.0,1405707.0,0.0,0.0,0.0,1405707.0, G. Immaterial Difference less than MMK 5 Million ; nan
285,"ONGC Videsh Ltd.,",66FC/2014-2015,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,2012583.0,0.0,2012583.0,0.0,0.0,0.0,2012583.0, G. Immaterial Difference less than MMK 5 Million ; nan
286,"ONGC Videsh Ltd.,",66FC/2014-2015,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
287,"ONGC Videsh Ltd.,",66FC/2014-2015,Royalties,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
288,"ONGC Videsh Ltd.,",66FC/2014-2015,Signature Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
289,"ONGC Videsh Ltd.,",66FC/2014-2015,Data Fee,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
290,"ONGC Videsh Ltd.,",66FC/2014-2015,State Participation,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
291,"ONGC Videsh Ltd.,",66FC/2014-2015,Production Split (Profit Sharing),Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
292,"ONGC Videsh Ltd.,",66FC/2014-2015,Production Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
293,"ONGC Videsh Ltd.,",66FC/2014-2015,Commerciality Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
294,"ONGC Videsh Ltd.,",66FC/2014-2015,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
295,"ONGC Videsh Ltd.,",66FC/2014-2015,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
296,"ONGC Videsh Ltd.,",66FC/2014-2015,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
297,"ONGC Videsh Ltd.,",66FC/2014-2015,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
298,"ONGC Videsh Ltd.,",66FC/2014-2015,Training Fund Usage,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
299,"ONGC Videsh Ltd.,",66FC/2014-2015,Research and Development Fund (Usage),CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
300,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Royalties,State Owned Enterprises (MOGE),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
301,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
302,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Commercial Tax on Imported Capital Equipment,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
303,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Commercial Tax on Imports on Raw Materials and Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
304,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
305,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,5191307.0,0.0,5191307.0,0.0,0.0,0.0,5191307.0,C. Unreconciled due to tax not reported and supporting documents not provided by government agency ; nan
306,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
307,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
308,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
309,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,78981948.95,0.0,78981948.95,0.0,0.0,0.0,78981948.95,C. Unreconciled due to tax not reported and supporting documents not provided by government agency ; nan
310,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
311,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
312,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Royalties,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
313,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Signature Bonus,Myanma Oil and Gas Enterprise,,MMK,1259512368.92,0.0,1259512368.92,1257000000.0,20291.0,1257020291.0,2492077.9200000702,nan;   G. Immaterial Difference less than MMK 5 Million 
314,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Data Fee,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
315,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,State Participation,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
316,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Production Split (Profit Sharing),Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
317,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Production Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
318,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Commerciality Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
319,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
320,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
321,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
322,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
323,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Training Fund Usage,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
324,Ophir Myanmar (Block AD-3) Limited (Myanmar Branch),1070 FC/2014-2015,Research and Development Fund (Usage),CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
325,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Royalties,State Owned Enterprises (MOGE),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
326,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
327,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Commercial Tax on Imported Capital Equipment,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
328,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Commercial Tax on Imports on Raw Materials and Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
329,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
330,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
331,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
332,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
333,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
334,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
335,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
336,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
337,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Royalties,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
338,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Signature Bonus,Myanma Oil and Gas Enterprise,,MMK,10182077100.0,138270.0,10182215370.0,10182215370.0,0.0,10182215370.0,0.0,nan; nan
339,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Data Fee,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
340,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,State Participation,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
341,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Production Split (Profit Sharing),Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
342,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Production Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
343,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Commerciality Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
344,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
345,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
346,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
347,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
348,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Training Fund Usage,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
349,Pacific Hunt Energy Corporation (Myanmar Branch),108992972,Research and Development Fund (Usage),CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
350,Parami Energy Development Company Ltd,404 of 2010-11,Royalties,State Owned Enterprises (MOGE),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
351,Parami Energy Development Company Ltd,404 of 2010-11,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
352,Parami Energy Development Company Ltd,404 of 2010-11,Commercial Tax on Imported Capital Equipment,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
353,Parami Energy Development Company Ltd,404 of 2010-11,Commercial Tax on Imports on Raw Materials and Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
354,Parami Energy Development Company Ltd,404 of 2010-11,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,500000.0,-500000.0,0.0,0.0,0.0,0.0,0.0,nan; nan
355,Parami Energy Development Company Ltd,404 of 2010-11,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
356,Parami Energy Development Company Ltd,404 of 2010-11,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
357,Parami Energy Development Company Ltd,404 of 2010-11,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
358,Parami Energy Development Company Ltd,404 of 2010-11,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
359,Parami Energy Development Company Ltd,404 of 2010-11,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
360,Parami Energy Development Company Ltd,404 of 2010-11,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
361,Parami Energy Development Company Ltd,404 of 2010-11,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
362,Parami Energy Development Company Ltd,404 of 2010-11,Royalties,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
363,Parami Energy Development Company Ltd,404 of 2010-11,Signature Bonus,Myanma Oil and Gas Enterprise,,MMK,565650000.0,-565650000.0,0.0,0.0,0.0,0.0,0.0,nan; nan
364,Parami Energy Development Company Ltd,404 of 2010-11,Data Fee,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
365,Parami Energy Development Company Ltd,404 of 2010-11,State Participation,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
366,Parami Energy Development Company Ltd,404 of 2010-11,Production Split (Profit Sharing),Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
367,Parami Energy Development Company Ltd,404 of 2010-11,Production Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
368,Parami Energy Development Company Ltd,404 of 2010-11,Commerciality Bonus,Myanma Oil and Gas Enterprise,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
369,Parami Energy Development Company Ltd,404 of 2010-11,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
370,Parami Energy Development Company Ltd,404 of 2010-11,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
371,Parami Energy Development Company Ltd,404 of 2010-11,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
372,Parami Energy Development Company Ltd,404 of 2010-11,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
373,Parami Energy Development Company Ltd,404 of 2010-11,Training Fund Usage,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
374,Parami Energy Development Company Ltd,404 of 2010-11,Research and Development Fund (Usage),CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan; nan
