Code/Ref,License holder,Company_Name_cl,Type of License,License_type_cl,Date of award,Award_date_cl,Expiry date,Expiry_date_cl,Commodity,Commodity_cl,Area  (Km2),Area_km2_cl,Location  (Region),License_location_cl,Coordinates of the license area
0074/2014,"Yadanar Tha Khin 
Mining Co.,Ltd","Yadanar Tha Khin Mining Co.,Ltd",Small scale,Small,2014-02-28T00:00:00Z,2014-02-28,2016-02-27T00:00:00Z,2016-02-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-181
0171/2014,"Yadanar Aung Taw Mu 
Mining Co., Ltd.","Yadanar Aung Taw Mu Mining Co., Ltd.",Small scale,Small,2014-03-20T00:00:00Z,2014-03-20,2016-03-19T00:00:00Z,2016-03-19,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-177
0172/2014,"Yadanar Aung Taw Mu 
Mining Co., Ltd.","Yadanar Aung Taw Mu Mining Co., Ltd.",Small scale,Small,2014-03-20T00:00:00Z,2014-03-20,2016-03-19T00:00:00Z,2016-03-19,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-178
0173/2014,"Yadanar Aung Taw Mu 
Mining Co., Ltd.","Yadanar Aung Taw Mu Mining Co., Ltd.",Small scale,Small,2014-03-20T00:00:00Z,2014-03-20,2016-03-19T00:00:00Z,2016-03-19,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-179
0174/2014,"Yadanar Aung Taw Mu 
Mining Co., Ltd.","Yadanar Aung Taw Mu Mining Co., Ltd.",Small scale,Small,2014-03-20T00:00:00Z,2014-03-20,2016-03-19T00:00:00Z,2016-03-19,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-180
0028/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-193
0029/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-194
0030/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,18.0,18.0,Own Zone,Own Zone,TPK-195
0031/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-196
0032/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-197
0033/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,18.0,18.0,Own Zone,Own Zone,TPK-200
0034/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-201
0035/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-202
0036/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-203
0037/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-205
0038/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-207
0039/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-208
0040/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-209
0041/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-210
0042/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-211
0043/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-212
0044/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-213
0045/2015,"Myanmar Economic 
Holding Ltd",Myanmar Economic Holding Ltd,Small scale,Small,2015-01-28T00:00:00Z,2015-01-28,2016-01-27T00:00:00Z,2016-01-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-214
0190/2014,"Yadanar Moe Myay 
Mining Co., Ltd","Yadanar Moe Myay Mining Co., Ltd",Small scale,Small,2014-06-06T00:00:00Z,2014-06-06,2015-06-05T00:00:00Z,2015-06-05,Gold,Gold,17.78,17.78,Nat Taung,Nat Taung,SGU-236
0191/2014,"Yadanar Moe Myay 
Mining Co., Ltd","Yadanar Moe Myay Mining Co., Ltd",Small scale,Small,2014-06-06T00:00:00Z,2014-06-06,2015-06-05T00:00:00Z,2015-06-05,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-237
0192/2014,"Yadanar Moe Myay 
Mining Co., Ltd","Yadanar Moe Myay Mining Co., Ltd",Small scale,Small,2014-06-06T00:00:00Z,2014-06-06,2015-06-05T00:00:00Z,2015-06-05,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-238
0036/2008,"Myauk Kyunn Thu 
Ma Ma Mining & 
Refinery Co., Ltd","Myauk Kyunn Thu Ma Ma Mining & Refinery Co., Ltd",Small scale,Small,2008-12-01T00:00:00Z,2008-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Kan Taung,Kan Taung,SGU-2A
0302/2009,"Myauk Kyunn Thu 
Ma Ma Mining & 
Refinery Co., Ltd","Myauk Kyunn Thu Ma Ma Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Kyi Tout Pouk,Kyi Tout Pouk,SGU-2B
0305/2009,"Myauk Kyunn Thu 
Ma Ma Mining & 
Refinery Co., Ltd","Myauk Kyunn Thu Ma Ma Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Kyi Tout Pouk,Kyi Tout Pouk,SGU-5A
0306/2009,"Myauk Kyunn Thu 
Ma Ma Mining & 
Refinery Co., Ltd","Myauk Kyunn Thu Ma Ma Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Kyi Tout Pouk,Kyi Tout Pouk,SGU-5B
0087/2012,"Htoon Shwe Sin 
Mining Co., Ltd.","Htoon Shwe Sin Mining Co., Ltd.",Small scale,Small,2012-04-27T00:00:00Z,2012-04-27,2015-04-26T00:00:00Z,2015-04-26,Gold,Gold,20.0,20.0,Par Paul ,Par Paul,SGU-74A
0088/2012,"Htoon Shwe Sin 
Mining Co., Ltd.","Htoon Shwe Sin Mining Co., Ltd.",Small scale,Small,2012-04-27T00:00:00Z,2012-04-27,2015-04-26T00:00:00Z,2015-04-26,Gold,Gold,20.0,20.0,Par Paul ,Par Paul,SGU-77A
0089/2012,"Htoon Shwe Sin 
Mining Co., Ltd.","Htoon Shwe Sin Mining Co., Ltd.",Small scale,Small,2012-04-27T00:00:00Z,2012-04-27,2015-04-26T00:00:00Z,2015-04-26,Gold,Gold,20.0,20.0,Par Paul ,Par Paul,SGU-92A
0134/2012,"Htoon Shwe Sin 
Mining Co., Ltd.","Htoon Shwe Sin Mining Co., Ltd.",Small scale,Small,2012-08-20T00:00:00Z,2012-08-20,2015-08-19T00:00:00Z,2015-08-19,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-140A
0135/2012,"Htoon Shwe Sin 
Mining Co., Ltd.","Htoon Shwe Sin Mining Co., Ltd.",Small scale,Small,2012-08-20T00:00:00Z,2012-08-20,2015-08-19T00:00:00Z,2015-08-19,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-141A
0295/2009,"Htat Yee Linn Mining & 
Refinery Co., Ltd","Htat Yee Linn Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Kyi Tout Pouk,Kyi Tout Pouk,SGU-1A
0296/2009,"Htat Yee Linn Mining & 
Refinery Co., Ltd","Htat Yee Linn Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Kyi Tout Pouk,Kyi Tout Pouk,SGU-1B
0297/2009,"Htat Yee Linn Mining & 
Refinery Co., Ltd","Htat Yee Linn Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Kyi Tout Pouk,Kyi Tout Pouk,SGU-1C
0298/2009,"Htat Yee Linn Mining & 
Refinery Co., Ltd","Htat Yee Linn Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Kyi Tout Pouk,Kyi Tout Pouk,SGU-6A
0299/2009,"Htat Yee Linn Mining & 
Refinery Co., Ltd","Htat Yee Linn Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-3A
0300/2009,"Htat Yee Linn Mining & 
Refinery Co., Ltd","Htat Yee Linn Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-3B
0077/2011,"Htat Yee Linn Mining & 
Refinery Co., Ltd","Htat Yee Linn Mining & Refinery Co., Ltd",Small scale,Small,2011-01-18T00:00:00Z,2011-01-18,2016-01-17T00:00:00Z,2016-01-17,Gold,Gold,20.0,20.0,Kyi Tout Pouk,Kyi Tout Pouk,SGU-1D
0303/2009,"Aung Htun Linn 
Shein Win Mining & 
Refinery Co., Ltd","Aung Htun Linn Shein Win Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Kan Taung,Kan Taung,SGU-4A
0304/2009,"Aung Htun Linn 
Shein Win Mining & 
Refinery Co., Ltd","Aung Htun Linn Shein Win Mining & Refinery Co., Ltd",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Kan Taung,Kan Taung,SGU-4B
0279/2011,"Aung Htun Linn 
Shein Win Mining & 
Refinery Co., Ltd","Aung Htun Linn Shein Win Mining & Refinery Co., Ltd",Small scale,Small,2011-03-24T00:00:00Z,2011-03-24,2016-03-23T00:00:00Z,2016-03-23,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-205
0280/2011,"Aung Htun Linn 
Shein Win Mining & 
Refinery Co., Ltd","Aung Htun Linn Shein Win Mining & Refinery Co., Ltd",Small scale,Small,2011-03-24T00:00:00Z,2011-03-24,2016-03-23T00:00:00Z,2016-03-23,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-206
0281/2011,"Aung Htun Linn 
Shein Win Mining & 
Refinery Co., Ltd","Aung Htun Linn Shein Win Mining & Refinery Co., Ltd",Small scale,Small,2011-03-24T00:00:00Z,2011-03-24,2016-03-23T00:00:00Z,2016-03-23,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-207
0282/2011,"Aung Htun Linn 
Shein Win Mining & 
Refinery Co., Ltd","Aung Htun Linn Shein Win Mining & Refinery Co., Ltd",Small scale,Small,2011-03-24T00:00:00Z,2011-03-24,2016-03-23T00:00:00Z,2016-03-23,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-208
0097/2009,"For Luck International 
Co., Ltd.","For Luck International Co., Ltd.",Small scale,Small,2009-07-14T00:00:00Z,2009-07-14,2015-07-13T00:00:00Z,2015-07-13,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-127
0156/2099,"Shwe Taung Nyunt 
Co., Ltd.","Shwe Taung Nyunt Co., Ltd.",Small scale,Small,2009-09-04T00:00:00Z,2009-09-04,2015-09-03T00:00:00Z,2015-09-03,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-134
0617/2010,"Shwe Taung Nyunt 
Co., Ltd.","Shwe Taung Nyunt Co., Ltd.",Small scale,Small,2010-09-29T00:00:00Z,2010-09-29,2015-09-28T00:00:00Z,2015-09-28,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-155
0618/2010,"Shwe Taung Nyunt 
Co., Ltd.","Shwe Taung Nyunt Co., Ltd.",Small scale,Small,2010-09-29T00:00:00Z,2010-09-29,2015-09-28T00:00:00Z,2015-09-28,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-156
0202/2012,"Shwe Taung Nyunt 
Co., Ltd.","Shwe Taung Nyunt Co., Ltd.",Small scale,Small,2012-10-22T00:00:00Z,2012-10-22,2015-10-21T00:00:00Z,2015-10-21,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-104A
0048/2009,"Pyi Sone Aung 
Mining Co., Ltd.","Pyi Sone Aung Mining Co., Ltd.",Small scale,Small,2009-03-13T00:00:00Z,2009-03-13,2016-03-12T00:00:00Z,2016-03-12,Gold,Gold,20.0,20.0,Kan Taung,Kan Taung,SGU-80A
0094/2012,"Pyi Sone Aung 
Mining Co., Ltd.","Pyi Sone Aung Mining Co., Ltd.",Small scale,Small,2012-04-27T00:00:00Z,2012-04-27,2015-04-26T00:00:00Z,2015-04-26,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-137A
0095/2012,"Pyi Sone Aung 
Mining Co., Ltd.","Pyi Sone Aung Mining Co., Ltd.",Small scale,Small,2012-04-27T00:00:00Z,2012-04-27,2015-04-26T00:00:00Z,2015-04-26,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-143A
0096/2012,"Pyi Sone Aung 
Mining Co., Ltd.","Pyi Sone Aung Mining Co., Ltd.",Small scale,Small,2012-04-27T00:00:00Z,2012-04-27,2015-04-26T00:00:00Z,2015-04-26,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-158A
0386/2011,"Pyi Sone Aung 
Mining Co., Ltd.","Pyi Sone Aung Mining Co., Ltd.",Small scale,Small,2011-12-01T00:00:00Z,2011-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-209
0387/2011,"Pyi Sone Aung 
Mining Co., Ltd.","Pyi Sone Aung Mining Co., Ltd.",Small scale,Small,2011-12-01T00:00:00Z,2011-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-211
0011/2012,"Pyi Sone Aung 
Mining Co., Ltd.","Pyi Sone Aung Mining Co., Ltd.",Small scale,Small,2012-02-03T00:00:00Z,2012-02-03,2016-02-02T00:00:00Z,2016-02-02,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-125A
0115/2012,"Pyi Sone Aung 
Mining Co., Ltd.","Pyi Sone Aung Mining Co., Ltd.",Small scale,Small,2012-06-28T00:00:00Z,2012-06-28,2015-06-27T00:00:00Z,2015-06-27,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-79A
0116/2012,"Pyi Sone Aung 
Mining Co., Ltd.","Pyi Sone Aung Mining Co., Ltd.",Small scale,Small,2012-06-28T00:00:00Z,2012-06-28,2015-06-27T00:00:00Z,2015-06-27,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-81A
0117/2012,"Pyi Sone Aung 
Mining Co., Ltd.","Pyi Sone Aung Mining Co., Ltd.",Small scale,Small,2012-06-28T00:00:00Z,2012-06-28,2015-06-27T00:00:00Z,2015-06-27,Gold,Gold,15.07,15.07,Nat Taung,Nat Taung,SGU-91A
0098/2009,"Yadanar Shwe Yee Win 
Mining Co., Ltd.","Yadanar Shwe Yee Win Mining Co., Ltd.",Small scale,Small,2009-07-14T00:00:00Z,2009-07-14,2015-07-13T00:00:00Z,2015-07-13,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-128
0099/2009,"Yadanar Shwe Yee Win 
Mining Co., Ltd.","Yadanar Shwe Yee Win Mining Co., Ltd.",Small scale,Small,2009-07-14T00:00:00Z,2009-07-14,2015-07-13T00:00:00Z,2015-07-13,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-129
0070/2011,"Theiddi Aung Shwe 
Moe Mining Co., Ltd","Theiddi Aung Shwe Moe Mining Co., Ltd",Small scale,Small,2011-01-18T00:00:00Z,2011-01-18,2016-01-17T00:00:00Z,2016-01-17,Gold,Gold,20.0,20.0,Khu Lae,Khu Lae,SGU-180
0074/2011,"Theiddi Aung Shwe 
Moe Mining Co., Ltd","Theiddi Aung Shwe Moe Mining Co., Ltd",Small scale,Small,2011-01-18T00:00:00Z,2011-01-18,2016-01-17T00:00:00Z,2016-01-17,Gold,Gold,20.0,20.0,Khu Lae,Khu Lae,SGU-184
0160/2011,"Myanmar Golden Point 
Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2011-02-07T00:00:00Z,2011-02-07,2016-02-06T00:00:00Z,2016-02-06,Gold,Gold,20.0,20.0,Tan Pa Yar Chat,Tan Pa Yar Chat,SGU-186
0209/2014,"Shwe Taung Nyunt 
Co., Ltd.","Shwe Taung Nyunt Co., Ltd.",Small scale,Small,2014-07-17T00:00:00Z,2014-07-17,2015-07-16T00:00:00Z,2015-07-16,Gold,Gold,19.0,19.0,Nat Taung,Nat Taung,SGU-244
0619/2010,"Aung La Pyae Co., Ltd","Aung La Pyae Co., Ltd",Small scale,Small,2010-09-29T00:00:00Z,2010-09-29,2015-09-28T00:00:00Z,2015-09-28,Gold,Gold,20.0,20.0,War Phu Taung,War Phu Taung,SGU-157
0621/2010,"Aung La Pyae Co., Ltd","Aung La Pyae Co., Ltd",Small scale,Small,2010-09-29T00:00:00Z,2010-09-29,2015-09-28T00:00:00Z,2015-09-28,Gold,Gold,20.0,20.0,War Phu Taung,War Phu Taung,SGU-159
0210/2014,"Aung La Pyae Co., Ltd","Aung La Pyae Co., Ltd",Small scale,Small,2014-07-17T00:00:00Z,2014-07-17,2015-07-16T00:00:00Z,2015-07-16,Gold,Gold,20.0,20.0,Nat Taung,Nat Taung,SGU-243
0634/2010,"Aung Ko Thu Mining 
Co., Ltd.","Aung Ko Thu Mining Co., Ltd.",Small scale,Small,2010-09-29T00:00:00Z,2010-09-29,2015-09-28T00:00:00Z,2015-09-28,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-162
0840/2010,"Tun Thiri Yadanar 
Mining Co., Ltd.","Tun Thiri Yadanar Mining Co., Ltd.",Small scale,Small,2010-12-24T00:00:00Z,2010-12-24,2015-12-23T00:00:00Z,2015-12-23,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-166
0841/2010,"Tun Thiri Yadanar 
Mining Co., Ltd.","Tun Thiri Yadanar Mining Co., Ltd.",Small scale,Small,2010-12-24T00:00:00Z,2010-12-24,2015-12-23T00:00:00Z,2015-12-23,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-167
0842/2010,"Yadanar Pyae Phyo Aung Mining Co., Ltd.","Yadanar Pyae Phyo Aung Mining Co., Ltd.",Small scale,Small,2010-12-24T00:00:00Z,2010-12-24,2015-12-23T00:00:00Z,2015-12-23,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-168
0879/2010,"Yadanar Zayar Mining & 
Manufacturing Co., Ltd.","Yadanar Zayar Mining & Manufacturing Co., Ltd.",Small scale,Small,2010-12-24T00:00:00Z,2010-12-24,2015-12-23T00:00:00Z,2015-12-23,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-169
0278/2011,"Shwe Thant Oo Co., Ltd.","Shwe Thant Oo Co., Ltd.",Small scale,Small,2011-03-24T00:00:00Z,2011-03-24,2016-03-23T00:00:00Z,2016-03-23,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-204
0196/2010,"Pyi Thar Naing Co., Ltd.","Pyi Thar Naing Co., Ltd.",Small scale,Small,2010-02-25T00:00:00Z,2010-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-189
0197/2010,"Pyi Thar Naing Co., Ltd.","Pyi Thar Naing Co., Ltd.",Small scale,Small,2010-02-25T00:00:00Z,2010-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Shout Pin Yoe,Shout Pin Yoe,SGU-190
0230/2011,"Eternal Mining Co., Ltd","Eternal Mining Co., Ltd",Small scale,Small,2010-02-25T00:00:00Z,2010-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Eoin Zone,Eoin Zone,SGU-191
0044/2012,"For Luck International 
Co., Ltd.","For Luck International Co., Ltd.",Small scale,Small,2012-02-10T00:00:00Z,2012-02-10,2016-02-09T00:00:00Z,2016-02-09,Gold,Gold,20.0,20.0,Khu Lae,Khu Lae,SGU-192
